timestamp,total_carparks,total_lots,lots_available,avg_lots_available
2024-02-07T06:00:00+08:00,2336,731111,390150,167.01626712328766
2024-02-07T07:00:00+08:00,2336,729967,437583,187.3214897260274
2024-02-07T08:00:00+08:00,2336,730421,475246,203.4443493150685
2024-02-07T09:00:00+08:00,2336,730402,490705,210.06207191780823
2024-02-07T10:00:00+08:00,2336,729938,496028,212.34075342465752
2024-02-07T11:00:00+08:00,2336,730435,496018,212.33647260273972
2024-02-07T12:00:00+08:00,2336,729967,491109,210.23501712328766
2024-02-07T13:00:00+08:00,2336,729944,499709,213.91652397260273
2024-02-07T15:00:00+08:00,2336,730368,495654,212.1806506849315
2024-02-07T16:00:00+08:00,2336,730359,489014,209.33818493150685
2024-02-07T17:00:00+08:00,2336,729967,474899,203.29580479452054
2024-02-07T18:00:00+08:00,2336,730435,442196,189.29623287671234
2024-02-07T20:00:00+08:00,2336,730435,397929,170.34631849315068
2024-02-07T21:00:00+08:00,2336,730402,384855,164.74957191780823
2024-02-07T22:00:00+08:00,2336,730435,366776,157.01027397260273
2024-02-08T00:00:00+08:00,2336,730418,348604,149.23116438356163
2024-02-08T02:00:00+08:00,2336,730421,342020,146.4126712328767
2024-02-08T03:00:00+08:00,2336,729906,339779,145.4533390410959
2024-02-08T04:00:00+08:00,2336,730287,341370,146.13441780821918
2024-02-08T05:00:00+08:00,2336,730755,347818,148.89469178082192
2024-02-08T06:00:00+08:00,2336,730579,388971,166.51155821917808
2024-02-08T07:00:00+08:00,2336,730393,431247,184.6091609589041
2024-02-08T08:00:00+08:00,2336,729925,463555,198.4396404109589
2024-02-08T09:00:00+08:00,2336,730360,477754,204.5179794520548
2024-02-08T10:00:00+08:00,2336,730287,484895,207.57491438356163
2024-02-08T11:00:00+08:00,2336,729967,485019,207.62799657534248
2024-02-08T12:00:00+08:00,2336,729951,480887,205.8591609589041
2024-02-08T13:00:00+08:00,2336,730435,486134,208.10530821917808
2024-02-08T14:00:00+08:00,2336,729934,484096,207.23287671232876
2024-02-08T15:00:00+08:00,2336,730435,478971,205.03895547945206
2024-02-08T16:00:00+08:00,2336,729911,472838,202.41352739726028
2024-02-08T17:00:00+08:00,2336,729855,461269,197.46104452054794
2024-02-08T18:00:00+08:00,2336,729855,434133,185.84460616438355
2024-02-08T19:00:00+08:00,2336,729855,411726,176.25256849315068
2024-02-08T20:00:00+08:00,2336,729899,399779,171.1382705479452
2024-02-08T21:00:00+08:00,2336,729930,388480,166.3013698630137
2024-02-08T22:00:00+08:00,2336,729930,372070,159.27654109589042
2024-02-09T00:00:00+08:00,2336,731054,354530,151.7679794520548
2024-02-09T01:00:00+08:00,2336,729920,347782,148.8792808219178
2024-02-09T02:00:00+08:00,2336,730398,345661,147.97131849315068
2024-02-09T03:00:00+08:00,2336,730219,344420,147.44006849315068
2024-02-09T04:00:00+08:00,2336,730240,345006,147.69092465753425
2024-02-09T05:00:00+08:00,2336,729888,349366,149.55736301369862
2024-02-09T06:00:00+08:00,2336,731344,385330,164.9529109589041
2024-02-09T07:00:00+08:00,2336,730356,406594,174.0556506849315
2024-02-09T08:00:00+08:00,2336,729311,423568,181.32191780821918
2024-02-09T09:00:00+08:00,2336,729888,433943,185.7632705479452
2024-02-09T10:00:00+08:00,2336,730356,443151,189.705051369863
2024-02-09T11:00:00+08:00,2336,730398,438487,187.70847602739727
2024-02-09T12:00:00+08:00,2336,730425,431032,184.51712328767124
2024-02-09T15:00:00+08:00,2336,730058,401273,171.77782534246575
2024-02-09T16:00:00+08:00,2336,729855,399144,170.8664383561644
2024-02-09T17:00:00+08:00,2336,730356,394536,168.89383561643837
2024-02-09T18:00:00+08:00,2336,729888,380275,162.78895547945206
2024-02-09T19:00:00+08:00,2336,730356,377214,161.47859589041096
2024-02-09T20:00:00+08:00,2336,730333,382097,163.5689212328767
2024-02-09T21:00:00+08:00,2336,729855,388292,166.2208904109589
2024-02-09T22:00:00+08:00,2336,729861,382388,163.69349315068493
2024-02-10T01:00:00+08:00,2336,730356,363684,155.68664383561645
2024-02-10T02:00:00+08:00,2336,730354,359572,153.9263698630137
2024-02-10T03:00:00+08:00,2336,729888,358311,153.38655821917808
2024-02-10T05:00:00+08:00,2336,729861,358588,153.50513698630138
2024-02-10T07:00:00+08:00,2336,730335,367736,157.42123287671234
2024-02-10T08:00:00+08:00,2336,730398,373208,159.763698630137
2024-02-10T09:00:00+08:00,2336,730398,381352,163.25
2024-02-10T10:00:00+08:00,2336,729855,387290,165.7919520547945
2024-02-10T12:00:00+08:00,2336,729888,384217,164.47645547945206
2024-02-10T13:00:00+08:00,2336,730398,381897,163.48330479452054
2024-02-10T14:00:00+08:00,2336,730398,384981,164.8035102739726
2024-02-10T15:00:00+08:00,2336,730356,391829,167.73501712328766
2024-02-10T17:00:00+08:00,2336,730325,395092,169.1318493150685
2024-02-10T18:00:00+08:00,2336,730341,393834,168.59332191780823
2024-02-10T19:00:00+08:00,2336,730356,395427,169.27525684931507
2024-02-10T20:00:00+08:00,2336,730356,396912,169.91095890410958
2024-02-11T01:00:00+08:00,2336,740205,380969,163.08604452054794
2024-02-11T04:00:00+08:00,2336,739737,374988,160.52568493150685
2024-02-11T06:00:00+08:00,2336,740233,380699,162.97046232876713
2024-02-11T07:00:00+08:00,2336,739737,385599,165.06806506849315
2024-02-11T08:00:00+08:00,2336,740182,393049,168.25727739726028
2024-02-11T10:00:00+08:00,2336,740205,411955,176.3505993150685
2024-02-11T12:00:00+08:00,2336,740205,414660,177.5085616438356
2024-02-11T14:00:00+08:00,2336,739716,412899,176.75470890410958
2024-02-11T15:00:00+08:00,2336,739737,415059,177.67936643835617
2024-02-11T16:00:00+08:00,2336,740205,417209,178.59974315068493
2024-02-11T17:00:00+08:00,2336,740205,421500,180.43664383561645
2024-02-11T18:00:00+08:00,2336,739737,419600,179.62328767123287
2024-02-11T19:00:00+08:00,2336,739710,418263,179.05094178082192
2024-02-11T20:00:00+08:00,2336,739731,416521,178.30522260273972
2024-02-11T22:00:00+08:00,2336,740205,401386,171.826198630137
2024-02-12T01:00:00+08:00,2336,730325,368726,157.84503424657535
2024-02-12T02:00:00+08:00,2336,729865,365106,156.29537671232876
2024-02-12T04:00:00+08:00,2336,729867,361147,154.6005993150685
2024-02-12T07:00:00+08:00,2336,729930,371683,159.11087328767124
2024-02-12T09:00:00+08:00,2336,729882,388043,166.1142979452055
2024-02-12T10:00:00+08:00,2336,729872,399293,170.93022260273972
2024-02-12T11:00:00+08:00,2336,730325,412301,176.49871575342465
2024-02-12T12:00:00+08:00,2336,730323,414586,177.47688356164383
2024-02-12T13:00:00+08:00,2336,730356,414308,177.35787671232876
2024-02-12T14:00:00+08:00,2336,730317,414655,177.5064212328767
2024-02-12T15:00:00+08:00,2336,730356,413444,176.98801369863014
2024-02-12T16:00:00+08:00,2336,730356,412283,176.4910102739726
2024-02-12T17:00:00+08:00,2336,729855,413185,176.8771404109589
2024-02-12T18:00:00+08:00,2336,730356,411141,176.0021404109589
2024-02-12T19:00:00+08:00,2336,729930,407482,174.43578767123287
2024-02-12T20:00:00+08:00,2336,729562,401602,171.91866438356163
2024-02-12T21:00:00+08:00,2336,729888,391642,167.65496575342465
2024-02-12T22:00:00+08:00,2336,730356,380122,162.72345890410958
2024-02-13T00:00:00+08:00,2336,729888,363909,155.78296232876713
2024-02-13T01:00:00+08:00,2336,730333,359682,153.97345890410958
2024-02-13T02:00:00+08:00,2336,730322,357301,152.95419520547946
2024-02-13T03:00:00+08:00,2336,730322,355963,152.3814212328767
2024-02-13T04:00:00+08:00,2336,729930,355537,152.19905821917808
2024-02-13T05:00:00+08:00,2336,730225,359419,153.86087328767124
2024-02-13T06:00:00+08:00,2336,730259,377813,161.73501712328766
2024-02-13T07:00:00+08:00,2336,730398,409243,175.1896404109589
2024-02-13T08:00:00+08:00,2336,730365,436684,186.93664383561645
2024-02-13T09:00:00+08:00,2336,730356,448041,191.79837328767124
2024-02-13T10:00:00+08:00,2336,730356,455995,195.2033390410959
2024-02-13T11:00:00+08:00,2336,729930,460481,197.12371575342465
2024-02-13T12:00:00+08:00,2336,729897,458654,196.3416095890411
2024-02-13T13:00:00+08:00,2336,729899,461472,197.54794520547946
2024-02-13T14:00:00+08:00,2336,730365,460652,197.19691780821918
2024-02-13T15:00:00+08:00,2336,730398,456284,195.32705479452054
2024-02-13T16:00:00+08:00,2336,729930,450223,192.732448630137
2024-02-13T17:00:00+08:00,2336,729930,440461,188.5535102739726
2024-02-13T18:00:00+08:00,2336,729930,420248,179.90068493150685
2024-02-13T19:00:00+08:00,2336,729857,406223,173.89683219178082
2024-02-13T20:00:00+08:00,2336,730375,394591,168.9173801369863
2024-02-13T21:00:00+08:00,2336,730398,381455,163.29409246575344
2024-02-13T22:00:00+08:00,2336,730398,368399,157.705051369863
2024-02-14T00:00:00+08:00,2336,730379,356778,152.73030821917808
2024-02-14T01:00:00+08:00,2336,730381,352593,150.93878424657535
2024-02-14T02:00:00+08:00,2336,730398,350690,150.12414383561645
2024-02-14T03:00:00+08:00,2336,730601,350215,149.92080479452054
2024-02-14T04:00:00+08:00,2336,730359,350518,150.05051369863014
2024-02-14T05:00:00+08:00,2336,730327,356192,152.4794520547945
2024-02-14T06:00:00+08:00,2336,731122,397391,170.1160102739726
2024-02-14T07:00:00+08:00,2336,730365,436431,186.8283390410959
2024-02-14T08:00:00+08:00,2336,730356,465795,199.39854452054794
2024-02-14T09:00:00+08:00,2336,730323,477476,204.39897260273972
2024-02-14T10:00:00+08:00,2336,730392,483184,206.84246575342465
2024-02-14T11:00:00+08:00,2336,729888,484052,207.21404109589042
2024-02-14T12:00:00+08:00,2336,729888,482097,206.3771404109589
2024-02-14T13:00:00+08:00,2336,730398,489353,209.48330479452054
2024-02-14T14:00:00+08:00,2336,730392,488229,209.0021404109589
2024-02-14T15:00:00+08:00,2336,729897,483591,207.01669520547946
2024-02-14T16:00:00+08:00,2336,729930,477922,204.58989726027397
2024-02-14T17:00:00+08:00,2336,730586,465828,199.4126712328767
2024-02-14T18:00:00+08:00,2336,730365,437787,187.40881849315068
2024-02-14T19:00:00+08:00,2336,729930,417211,178.6005993150685
2024-02-14T20:00:00+08:00,2336,729930,401612,171.92294520547946
2024-02-14T21:00:00+08:00,2336,730356,386550,165.4751712328767
2024-02-14T22:00:00+08:00,2336,730377,371038,158.8347602739726
2024-02-15T00:00:00+08:00,2336,729930,352606,150.9443493150685
2024-02-15T01:00:00+08:00,2336,730387,348435,149.15881849315068
2024-02-15T02:00:00+08:00,2336,730330,345584,147.93835616438355
2024-02-15T03:00:00+08:00,2336,730196,345148,147.75171232876713
2024-02-15T04:00:00+08:00,2336,730389,345721,147.99700342465752
2024-02-15T05:00:00+08:00,2336,730703,351904,150.64383561643837
2024-02-15T06:00:00+08:00,2336,731474,393054,168.25941780821918
2024-02-15T07:00:00+08:00,2336,729888,436546,186.87756849315068
2024-02-15T08:00:00+08:00,2336,730389,470041,201.21618150684932
2024-02-15T09:00:00+08:00,2336,730389,483841,207.12371575342465
2024-02-15T10:00:00+08:00,2336,729905,490264,209.87328767123287
2024-02-15T11:00:00+08:00,2336,730375,491704,210.48972602739727
2024-02-15T12:00:00+08:00,2336,730356,488555,209.14169520547946
2024-02-15T13:00:00+08:00,2336,729932,495056,211.92465753424656
2024-02-15T14:00:00+08:00,2336,730368,493162,211.1138698630137
2024-02-15T15:00:00+08:00,2336,730439,488470,209.10530821917808
2024-02-15T16:00:00+08:00,2336,730423,482507,206.55265410958904
2024-02-15T17:00:00+08:00,2336,730423,466905,199.87371575342465
2024-02-15T18:00:00+08:00,2336,729971,432440,185.11986301369862
2024-02-15T19:00:00+08:00,2336,729938,409899,175.47046232876713
2024-02-15T20:00:00+08:00,2336,729971,395377,169.25385273972603
2024-02-15T21:00:00+08:00,2336,730439,384098,164.42551369863014
2024-02-15T22:00:00+08:00,2336,730408,369089,158.00042808219177
2024-02-16T00:00:00+08:00,2336,729957,351995,150.68279109589042
2024-02-16T01:00:00+08:00,2336,730441,348138,149.03167808219177
2024-02-16T02:00:00+08:00,2336,730441,345661,147.97131849315068
2024-02-16T03:00:00+08:00,2336,730590,344702,147.56078767123287
2024-02-16T04:00:00+08:00,2336,730588,345643,147.96361301369862
2024-02-16T05:00:00+08:00,2336,730697,351689,150.5517979452055
2024-02-16T06:00:00+08:00,2336,731110,393503,168.45162671232876
2024-02-16T07:00:00+08:00,2336,730277,433579,185.607448630137
2024-02-16T08:00:00+08:00,2336,730728,466588,199.73801369863014
2024-02-16T09:00:00+08:00,2336,730441,479289,205.17508561643837
2024-02-16T10:00:00+08:00,2336,729940,485861,207.98844178082192
2024-02-16T11:00:00+08:00,2336,730410,488208,208.9931506849315
2024-02-16T12:00:00+08:00,2336,729973,484865,207.56207191780823
2024-02-16T13:00:00+08:00,2336,730399,489987,209.75470890410958
2024-02-16T14:00:00+08:00,2336,730441,488496,209.1164383561644
2024-02-16T15:00:00+08:00,2336,729940,485843,207.98073630136986
2024-02-16T16:00:00+08:00,2336,729973,479550,205.28681506849315
2024-02-16T17:00:00+08:00,2336,729973,468204,200.42979452054794
2024-02-16T18:00:00+08:00,2336,729648,445020,190.50513698630138
2024-02-16T19:00:00+08:00,2336,729957,423247,181.18450342465752
2024-02-16T20:00:00+08:00,2336,730366,410836,175.87157534246575
2024-02-16T21:00:00+08:00,2336,729940,399603,171.06292808219177
2024-02-16T22:00:00+08:00,2336,729927,384219,164.4773116438356
2024-02-17T00:00:00+08:00,2336,729973,361564,154.7791095890411
2024-02-17T01:00:00+08:00,2336,729942,355592,152.22260273972603
2024-02-17T02:00:00+08:00,2336,729973,351753,150.57919520547946
2024-02-17T03:00:00+08:00,2336,730399,350378,149.99058219178082
2024-02-17T04:00:00+08:00,2336,730378,349717,149.7076198630137
2024-02-17T05:00:00+08:00,2336,730719,352837,151.04323630136986
2024-02-17T06:00:00+08:00,2336,731305,364460,156.01883561643837
2024-02-17T07:00:00+08:00,2336,729910,382526,163.75256849315068
2024-02-17T08:00:00+08:00,2336,730368,404447,173.13655821917808
2024-02-17T09:00:00+08:00,2336,730366,420151,179.8591609589041
2024-02-17T10:00:00+08:00,2336,729931,435298,186.34332191780823
2024-02-17T11:00:00+08:00,2336,730399,441915,189.17594178082192
2024-02-17T12:00:00+08:00,2336,730408,440654,188.6361301369863
2024-02-17T13:00:00+08:00,2336,729931,436138,186.7029109589041
2024-02-17T14:00:00+08:00,2336,730399,433695,185.65710616438355
2024-02-17T15:00:00+08:00,2336,729931,430426,184.25770547945206
2024-02-17T16:00:00+08:00,2336,729931,428001,183.21960616438355
2024-02-17T17:00:00+08:00,2336,730366,429783,183.982448630137
2024-02-17T18:00:00+08:00,2336,729898,423696,181.37671232876713
2024-02-17T19:00:00+08:00,2336,730399,413316,176.9332191780822
2024-02-17T20:00:00+08:00,2336,730399,404608,173.2054794520548
2024-02-17T21:00:00+08:00,2336,729915,395715,169.39854452054794
2024-02-17T22:00:00+08:00,2336,730399,382984,163.9486301369863
2024-02-18T00:00:00+08:00,2336,740227,372307,159.37799657534248
2024-02-18T01:00:00+08:00,2336,740248,366054,156.701198630137
2024-02-18T02:00:00+08:00,2336,739780,361208,154.62671232876713
2024-02-18T03:00:00+08:00,2336,740976,360686,154.40325342465752
2024-02-18T04:00:00+08:00,2336,739780,358081,153.2880993150685
2024-02-18T05:00:00+08:00,2336,740195,359526,153.90667808219177
2024-02-18T06:00:00+08:00,2336,741108,366177,156.75385273972603
2024-02-18T07:00:00+08:00,2336,740248,374425,160.28467465753425
2024-02-18T08:00:00+08:00,2336,739749,385959,165.22217465753425
2024-02-18T10:00:00+08:00,2336,740248,413992,177.22260273972603
2024-02-18T11:00:00+08:00,2336,740248,421655,180.50299657534248
2024-02-18T12:00:00+08:00,2336,739890,420924,180.19006849315068
2024-02-18T13:00:00+08:00,2336,740232,419294,179.49229452054794
2024-02-18T14:00:00+08:00,2336,739780,417664,178.7945205479452
2024-02-18T15:00:00+08:00,2336,739764,416064,178.1095890410959
2024-02-18T16:00:00+08:00,2336,739764,415408,177.82876712328766
2024-02-18T17:00:00+08:00,2336,740092,416995,178.50813356164383
2024-02-18T18:00:00+08:00,2336,739780,410035,175.52868150684932
2024-02-18T19:00:00+08:00,2336,739822,403174,172.5916095890411
2024-02-18T20:00:00+08:00,2336,739780,396428,169.70376712328766
2024-02-18T21:00:00+08:00,2336,739780,386168,165.31164383561645
2024-02-18T22:00:00+08:00,2336,740248,374080,160.13698630136986
2024-02-19T00:00:00+08:00,2336,731049,349636,149.67294520547946
2024-02-19T01:00:00+08:00,2336,730382,345176,147.763698630137
2024-02-19T02:00:00+08:00,2336,730385,342841,146.76412671232876
2024-02-19T03:00:00+08:00,2336,730427,341972,146.39212328767124
2024-02-19T04:00:00+08:00,2336,730427,343244,146.93664383561645
2024-02-19T05:00:00+08:00,2336,730839,349907,149.78895547945206
2024-02-19T06:00:00+08:00,2336,729934,394171,168.73758561643837
2024-02-19T07:00:00+08:00,2336,729959,442697,189.5107020547945
2024-02-19T08:00:00+08:00,2336,729993,479888,205.43150684931507
2024-02-19T09:00:00+08:00,2336,730427,491955,210.59717465753425
2024-02-19T10:00:00+08:00,2336,730394,498099,213.2273116438356
2024-02-19T11:00:00+08:00,2336,729959,495852,212.2654109589041
2024-02-19T12:00:00+08:00,2336,730394,492198,210.701198630137
2024-02-19T13:00:00+08:00,2336,730406,500024,214.0513698630137
2024-02-19T14:00:00+08:00,2336,731083,499237,213.7144691780822
2024-02-19T15:00:00+08:00,2336,729959,494641,211.74700342465752
2024-02-19T16:00:00+08:00,2336,729884,488444,209.09417808219177
2024-02-19T17:00:00+08:00,2336,729943,471232,201.72602739726028
2024-02-19T18:00:00+08:00,2336,729959,432367,185.08861301369862
2024-02-19T19:00:00+08:00,2336,729959,403804,172.861301369863
2024-02-19T20:00:00+08:00,2336,730427,387740,165.9845890410959
2024-02-19T21:00:00+08:00,2336,729959,375346,160.6789383561644
2024-02-19T22:00:00+08:00,2336,730396,361731,154.8505993150685
2024-02-20T00:00:00+08:00,2336,729955,346973,148.53296232876713
2024-02-20T01:00:00+08:00,2336,730427,343287,146.955051369863
2024-02-20T02:00:00+08:00,2336,729959,341186,146.0556506849315
2024-02-20T03:00:00+08:00,2336,730421,341037,145.99186643835617
2024-02-20T04:00:00+08:00,2336,730875,341733,146.2898116438356
2024-02-20T05:00:00+08:00,2336,731622,348878,149.34845890410958
2024-02-20T06:00:00+08:00,2336,731948,393612,168.49828767123287
2024-02-20T07:00:00+08:00,2336,730085,441908,189.17294520547946
2024-02-20T08:00:00+08:00,2336,730052,480494,205.69092465753425
2024-02-20T09:00:00+08:00,2336,730553,494886,211.85188356164383
2024-02-20T10:00:00+08:00,2336,730085,498135,213.24272260273972
2024-02-20T11:00:00+08:00,2336,730511,497051,212.77868150684932
2024-02-20T12:00:00+08:00,2336,730010,493069,211.07405821917808
2024-02-20T13:00:00+08:00,2336,730511,501069,214.49871575342465
2024-02-20T14:00:00+08:00,2336,730478,500941,214.4439212328767
2024-02-20T15:00:00+08:00,2336,730043,496779,212.66224315068493
2024-02-20T16:00:00+08:00,2336,730478,491514,210.4083904109589
2024-02-20T17:00:00+08:00,2336,730511,474246,203.01626712328766
2024-02-20T19:00:00+08:00,2336,730495,408029,174.669948630137
2024-02-20T20:00:00+08:00,2336,730085,389959,166.93450342465752
2024-02-20T21:00:00+08:00,2336,730085,376914,161.3501712328767
2024-02-20T22:00:00+08:00,2336,730039,361606,154.7970890410959
2024-02-21T00:00:00+08:00,2336,730029,345336,147.83219178082192
2024-02-21T01:00:00+08:00,2336,730037,341688,146.2705479452055
2024-02-21T02:00:00+08:00,2336,730016,339640,145.39383561643837
2024-02-21T03:00:00+08:00,2336,730511,339555,145.357448630137
2024-02-21T04:00:00+08:00,2336,730553,340335,145.69135273972603
2024-02-21T05:00:00+08:00,2336,731251,347584,148.7945205479452
2024-02-21T06:00:00+08:00,2336,731045,392184,167.88698630136986
2024-02-21T07:00:00+08:00,2336,730520,442431,189.39683219178082
2024-02-21T08:00:00+08:00,2336,730478,480158,205.5470890410959
2024-02-21T09:00:00+08:00,2339,731240,495453,211.8225737494656
2024-02-21T10:00:00+08:00,2342,731920,500411,213.66823228010247
2024-02-21T11:00:00+08:00,2342,731946,499817,213.41460290350128
2024-02-21T12:00:00+08:00,2342,732592,496040,211.80187873612297
2024-02-21T13:00:00+08:00,2342,732592,503229,214.87147736976942
2024-02-21T14:00:00+08:00,2342,732576,503164,214.84372331340734
2024-02-21T15:00:00+08:00,2342,732592,499220,213.1596925704526
2024-02-21T16:00:00+08:00,2342,732592,493878,210.87873612297182
2024-02-21T17:00:00+08:00,2342,732592,476996,203.67036720751494
2024-02-21T19:00:00+08:00,2342,732559,412321,176.05508112724166
2024-02-21T20:00:00+08:00,2342,732559,394665,168.51622544833475
2024-02-21T21:00:00+08:00,2342,732101,380904,162.6404782237404
2024-02-21T22:00:00+08:00,2342,732592,364604,155.6806148590948
2024-02-22T00:00:00+08:00,2342,732592,347808,148.50896669513236
2024-02-22T01:00:00+08:00,2342,732879,344135,146.9406490179334
2024-02-22T02:00:00+08:00,2342,732588,343550,146.69086251067463
2024-02-22T03:00:00+08:00,2342,732590,342287,146.15157984628522
2024-02-22T04:00:00+08:00,2342,732868,343444,146.6456020495303
2024-02-22T05:00:00+08:00,2342,734158,350522,149.66780529462
2024-02-22T06:00:00+08:00,2342,733900,394306,168.36293766011954
2024-02-22T07:00:00+08:00,2342,732124,442017,188.73484201537147
2024-02-22T08:00:00+08:00,2342,732550,479387,204.69128949615714
2024-02-22T09:00:00+08:00,2342,732707,494693,211.2267292912041
2024-02-22T10:00:00+08:00,2342,732082,498902,213.02391118701965
2024-02-22T11:00:00+08:00,2342,732088,498889,213.01836037574722
2024-02-22T12:00:00+08:00,2342,732051,495547,211.59137489325363
2024-02-22T13:00:00+08:00,2342,732550,502408,214.5209222886422
2024-02-22T14:00:00+08:00,2342,732051,501651,214.19769427839452
2024-02-22T15:00:00+08:00,2342,732082,497345,212.3590947907771
2024-02-22T16:00:00+08:00,2342,732550,491399,209.8202391118702
2024-02-22T17:00:00+08:00,2342,732085,477736,203.9863364645602
2024-02-22T18:00:00+08:00,2342,732517,444293,189.7066609735269
2024-02-22T19:00:00+08:00,2342,732550,414425,176.9534585824082
2024-02-22T20:00:00+08:00,2342,732550,397059,169.53842869342444
2024-02-22T21:00:00+08:00,2342,732049,383800,163.87702818104185
2024-02-22T22:00:00+08:00,2342,732051,367542,156.93509820666097
2024-02-23T00:00:00+08:00,2342,732517,349011,149.02263023057216
2024-02-23T01:00:00+08:00,2342,732546,345050,147.33134073441502
2024-02-23T03:00:00+08:00,2342,732550,341241,145.70495303159692
2024-02-23T04:00:00+08:00,2342,732082,342537,146.2583262169086
2024-02-23T05:00:00+08:00,2342,732051,348775,148.92186165670367
2024-02-23T06:00:00+08:00,2342,732076,390646,166.800170794193
2024-02-23T07:00:00+08:00,2342,732091,435128,185.7933390264731
2024-02-23T08:00:00+08:00,2342,732517,470805,201.0269000853971
2024-02-23T09:00:00+08:00,2342,732550,484795,207.0004269854825
2024-02-23T10:00:00+08:00,2342,732291,490820,209.5730145175064
2024-02-23T11:00:00+08:00,2342,732550,491742,209.9666951323655
2024-02-23T12:00:00+08:00,2342,732049,489049,208.81682322801024
2024-02-23T13:00:00+08:00,2342,732124,495314,211.49188727583262
2024-02-23T14:00:00+08:00,2342,732091,495246,211.46285226302305
2024-02-23T15:00:00+08:00,2342,732592,491572,209.89410760034158
2024-02-23T16:00:00+08:00,2342,732091,486544,207.7472245943638
2024-02-23T17:00:00+08:00,2342,732578,474407,202.56490179333903
2024-02-23T18:00:00+08:00,2342,732592,448933,191.68787361229718
2024-02-23T19:00:00+08:00,2342,732550,425484,181.67549103330487
2024-02-23T20:00:00+08:00,2342,732049,410975,175.4803586678053
2024-02-23T21:00:00+08:00,2342,732049,399538,170.59692570452606
2024-02-23T22:00:00+08:00,2342,732082,382156,163.17506404782236
2024-02-24T00:00:00+08:00,2342,732101,359734,153.60119555935097
2024-02-24T01:00:00+08:00,2342,732082,354129,151.20794192997437
2024-02-24T02:00:00+08:00,2342,732076,351214,149.96327924850556
2024-02-24T03:00:00+08:00,2342,731634,347954,148.57130657557644
2024-02-24T04:00:00+08:00,2342,732590,348045,148.61016225448336
2024-02-24T05:00:00+08:00,2342,732091,350260,149.55593509820667
2024-02-24T06:00:00+08:00,2342,732592,363328,155.13578138343297
2024-02-24T07:00:00+08:00,2342,732592,385070,164.41929974380872
2024-02-24T08:00:00+08:00,2342,732124,408271,174.32578992314262
2024-02-24T09:00:00+08:00,2342,732559,425474,181.67122117847993
2024-02-24T10:00:00+08:00,2342,732559,440510,188.09137489325363
2024-02-24T12:00:00+08:00,2342,732592,445139,190.06789069171649
2024-02-24T14:00:00+08:00,2342,732559,437801,186.9346712211785
2024-02-24T15:00:00+08:00,2342,732559,435122,185.79077711357814
2024-02-24T16:00:00+08:00,2342,732124,431946,184.4346712211785
2024-02-24T17:00:00+08:00,2342,732561,433744,185.20239111870197
2024-02-24T18:00:00+08:00,2342,732561,427275,182.4402220324509
2024-02-24T19:00:00+08:00,2342,732559,415908,177.5866780529462
2024-02-24T20:00:00+08:00,2342,732118,406792,173.6942783945346
2024-02-24T21:00:00+08:00,2342,732124,398087,169.97736976942784
2024-02-24T22:00:00+08:00,2342,732124,383643,163.80999146029035
2024-02-25T00:00:00+08:00,2342,742437,372028,158.85055508112725
2024-02-25T01:00:00+08:00,2342,741973,365518,156.07087959009394
2024-02-25T02:00:00+08:00,2342,742301,363086,155.0324508966695
2024-02-25T03:00:00+08:00,2342,742301,360442,153.90350128095645
2024-02-25T04:00:00+08:00,2342,741791,358352,153.01110162254483
2024-02-25T05:00:00+08:00,2342,742688,360073,153.7459436379163
2024-02-25T07:00:00+08:00,2342,741833,375311,160.2523484201537
2024-02-25T08:00:00+08:00,2342,741833,388871,166.04227156276687
2024-02-25T09:00:00+08:00,2342,741833,402439,171.83561058923996
2024-02-25T10:00:00+08:00,2342,741833,416767,177.9534585824082
2024-02-25T11:00:00+08:00,2342,742285,424020,181.05038428693425
2024-02-25T12:00:00+08:00,2342,742268,425958,181.87788215200683
2024-02-25T13:00:00+08:00,2342,742268,424903,181.4274124679761
2024-02-25T14:00:00+08:00,2342,742301,422386,180.3526900085397
2024-02-25T15:00:00+08:00,2342,742285,420455,179.5281810418446
2024-02-25T16:00:00+08:00,2342,742268,420180,179.41076003415884
2024-02-25T17:00:00+08:00,2342,742268,421077,179.7937660119556
2024-02-25T18:00:00+08:00,2342,742270,415579,177.4461998292058
2024-02-25T21:00:00+08:00,2342,741833,387022,165.2527754056362
2024-02-25T22:00:00+08:00,2342,742301,374834,160.04867634500428
2024-02-26T00:00:00+08:00,2342,731957,349363,149.17292912040992
2024-02-26T01:00:00+08:00,2342,731984,345511,147.5281810418446
2024-02-26T02:00:00+08:00,2342,732452,343442,146.64474807856533
2024-02-26T03:00:00+08:00,2342,732452,342986,146.45004269854826
2024-02-26T04:00:00+08:00,2342,731942,343955,146.86379163108455
2024-02-26T07:00:00+08:00,2342,731942,443870,189.52604611443212
2024-02-26T08:00:00+08:00,2342,732379,481773,205.71007685738684
2024-02-26T09:00:00+08:00,2342,731926,493743,210.82109308283518
2024-02-26T10:00:00+08:00,2342,731942,497977,212.62894961571305
2024-02-26T11:00:00+08:00,2342,731942,495611,211.6187019641332
2024-02-26T12:00:00+08:00,2342,732396,493369,210.66140051238258
2024-02-26T14:00:00+08:00,2342,732377,501012,213.92485055508112
2024-02-26T15:00:00+08:00,2342,731909,497325,212.35055508112725
2024-02-26T16:00:00+08:00,2343,732509,491621,209.8254374733248
